2025-11-11 16:29:13.987 [main] INFO  - Application starting...
2025-11-11 16:50:14.630 [pool-3-thread-2] INFO  - SUCCESS transaction: Transferred 70 from abbb6a90-c226-4423-8107-57097283db14 to 88ff51c0-9260-438e-964b-2d7d36f24c12. Balances: from=11905, to=9705
2025-11-11 16:50:14.630 [pool-3-thread-3] INFO  - SUCCESS transaction: Transferred 1 from abbb6a90-c226-4423-8107-57097283db14 to 1cf966a0-d758-41c5-a5fd-e8e9a8a0055d. Balances: from=11904, to=7901
2025-11-11 16:50:14.631 [pool-3-thread-3] INFO  - SUCCESS transaction: Transferred 69 from 91c2b048-bc20-469e-b73a-daf536adc4e3 to 88ff51c0-9260-438e-964b-2d7d36f24c12. Balances: from=10421, to=9774
2025-11-11 16:50:14.631 [pool-3-thread-1] INFO  - SUCCESS transaction: Transferred 48 from 1cf966a0-d758-41c5-a5fd-e8e9a8a0055d to 88ff51c0-9260-438e-964b-2d7d36f24c12. Balances: from=7853, to=9822
2025-11-11 16:50:14.631 [pool-3-thread-1] INFO  - SUCCESS transaction: Transferred 94 from 1cf966a0-d758-41c5-a5fd-e8e9a8a0055d to abbb6a90-c226-4423-8107-57097283db14. Balances: from=7759, to=11998
2025-11-11 16:50:14.631 [pool-3-thread-1] WARN  - Attempt to transfer money to the same account: 88ff51c0-9260-438e-964b-2d7d36f24c12. Transaction cancelled.
2025-11-11 16:50:14.631 [pool-3-thread-4] INFO  - SUCCESS transaction: Transferred 67 from 1cf966a0-d758-41c5-a5fd-e8e9a8a0055d to 88ff51c0-9260-438e-964b-2d7d36f24c12. Balances: from=7692, to=9889
2025-11-11 16:50:14.631 [pool-3-thread-1] WARN  - Attempt to transfer money to the same account: 88ff51c0-9260-438e-964b-2d7d36f24c12. Transaction cancelled.
2025-11-11 16:50:14.631 [pool-3-thread-4] INFO  - SUCCESS transaction: Transferred 42 from 91c2b048-bc20-469e-b73a-daf536adc4e3 to abbb6a90-c226-4423-8107-57097283db14. Balances: from=10379, to=12040
2025-11-11 16:50:14.631 [pool-3-thread-2] INFO  - SUCCESS transaction: Transferred 3 from 88ff51c0-9260-438e-964b-2d7d36f24c12 to 1cf966a0-d758-41c5-a5fd-e8e9a8a0055d. Balances: from=9886, to=7695
2025-11-11 16:50:14.631 [pool-3-thread-1] WARN  - Attempt to transfer money to the same account: 1cf966a0-d758-41c5-a5fd-e8e9a8a0055d. Transaction cancelled.
2025-11-11 16:50:14.631 [pool-3-thread-3] INFO  - SUCCESS transaction: Transferred 19 from abbb6a90-c226-4423-8107-57097283db14 to 1cf966a0-d758-41c5-a5fd-e8e9a8a0055d. Balances: from=12021, to=7714
2025-11-11 16:50:14.631 [pool-3-thread-2] INFO  - SUCCESS transaction: Transferred 5 from 91c2b048-bc20-469e-b73a-daf536adc4e3 to 88ff51c0-9260-438e-964b-2d7d36f24c12. Balances: from=10374, to=9891
2025-11-11 16:50:14.632 [pool-3-thread-2] WARN  - Attempt to transfer money to the same account: 1cf966a0-d758-41c5-a5fd-e8e9a8a0055d. Transaction cancelled.
2025-11-11 16:50:14.632 [pool-3-thread-1] INFO  - SUCCESS transaction: Transferred 41 from 91c2b048-bc20-469e-b73a-daf536adc4e3 to abbb6a90-c226-4423-8107-57097283db14. Balances: from=10333, to=12062
2025-11-11 16:50:14.632 [pool-3-thread-2] WARN  - Attempt to transfer money to the same account: 91c2b048-bc20-469e-b73a-daf536adc4e3. Transaction cancelled.
2025-11-11 16:50:14.632 [pool-3-thread-1] WARN  - Attempt to transfer money to the same account: 1cf966a0-d758-41c5-a5fd-e8e9a8a0055d. Transaction cancelled.
2025-11-11 16:50:14.632 [pool-3-thread-4] INFO  - SUCCESS transaction: Transferred 3 from abbb6a90-c226-4423-8107-57097283db14 to 88ff51c0-9260-438e-964b-2d7d36f24c12. Balances: from=12059, to=9894
2025-11-11 16:50:14.632 [pool-3-thread-4] INFO  - SUCCESS transaction: Transferred 8 from 91c2b048-bc20-469e-b73a-daf536adc4e3 to 88ff51c0-9260-438e-964b-2d7d36f24c12. Balances: from=10325, to=9902
2025-11-11 16:50:14.632 [pool-3-thread-3] INFO  - SUCCESS transaction: Transferred 94 from 88ff51c0-9260-438e-964b-2d7d36f24c12 to 1cf966a0-d758-41c5-a5fd-e8e9a8a0055d. Balances: from=9808, to=7808
2025-11-11 16:50:14.632 [pool-3-thread-3] WARN  - Attempt to transfer money to the same account: 88ff51c0-9260-438e-964b-2d7d36f24c12. Transaction cancelled.
2025-11-11 16:50:14.632 [pool-3-thread-1] INFO  - SUCCESS transaction: Transferred 60 from abbb6a90-c226-4423-8107-57097283db14 to 88ff51c0-9260-438e-964b-2d7d36f24c12. Balances: from=11999, to=9868
2025-11-11 16:50:14.632 [pool-3-thread-2] INFO  - SUCCESS transaction: Transferred 16 from 1cf966a0-d758-41c5-a5fd-e8e9a8a0055d to 91c2b048-bc20-469e-b73a-daf536adc4e3. Balances: from=7792, to=10341
2025-11-11 16:50:14.632 [pool-3-thread-3] WARN  - Attempt to transfer money to the same account: abbb6a90-c226-4423-8107-57097283db14. Transaction cancelled.
2025-11-11 16:50:14.632 [pool-3-thread-2] WARN  - Attempt to transfer money to the same account: 1cf966a0-d758-41c5-a5fd-e8e9a8a0055d. Transaction cancelled.
2025-11-11 16:50:14.632 [pool-3-thread-1] INFO  - SUCCESS transaction: Transferred 2 from 88ff51c0-9260-438e-964b-2d7d36f24c12 to 91c2b048-bc20-469e-b73a-daf536adc4e3. Balances: from=9866, to=10343
2025-11-11 16:50:14.632 [pool-3-thread-2] WARN  - Attempt to transfer money to the same account: 88ff51c0-9260-438e-964b-2d7d36f24c12. Transaction cancelled.
2025-11-11 16:50:14.632 [pool-3-thread-3] WARN  - Attempt to transfer money to the same account: 88ff51c0-9260-438e-964b-2d7d36f24c12. Transaction cancelled.
2025-11-11 16:50:14.632 [pool-3-thread-1] INFO  - SUCCESS transaction: Transferred 53 from 91c2b048-bc20-469e-b73a-daf536adc4e3 to 1cf966a0-d758-41c5-a5fd-e8e9a8a0055d. Balances: from=10290, to=7845
2025-11-11 16:50:14.633 [pool-3-thread-1] INFO  - SUCCESS transaction: Transferred 59 from 88ff51c0-9260-438e-964b-2d7d36f24c12 to 91c2b048-bc20-469e-b73a-daf536adc4e3. Balances: from=9807, to=10349
2025-11-11 16:50:14.633 [pool-3-thread-1] INFO  - SUCCESS transaction: Transferred 92 from 88ff51c0-9260-438e-964b-2d7d36f24c12 to 91c2b048-bc20-469e-b73a-daf536adc4e3. Balances: from=9715, to=10441
2025-11-11 16:50:14.633 [pool-3-thread-4] INFO  - SUCCESS transaction: Transferred 25 from 91c2b048-bc20-469e-b73a-daf536adc4e3 to 1cf966a0-d758-41c5-a5fd-e8e9a8a0055d. Balances: from=10416, to=7870
2025-11-11 16:50:14.633 [pool-3-thread-4] INFO  - SUCCESS transaction: Transferred 30 from abbb6a90-c226-4423-8107-57097283db14 to 88ff51c0-9260-438e-964b-2d7d36f24c12. Balances: from=11969, to=9745
2025-11-11 16:50:14.633 [pool-3-thread-2] INFO  - SUCCESS transaction: Transferred 85 from 1cf966a0-d758-41c5-a5fd-e8e9a8a0055d to abbb6a90-c226-4423-8107-57097283db14. Balances: from=7785, to=12054
2025-11-11 16:50:14.633 [pool-3-thread-2] INFO  - SUCCESS transaction: Transferred 56 from 88ff51c0-9260-438e-964b-2d7d36f24c12 to abbb6a90-c226-4423-8107-57097283db14. Balances: from=9689, to=12110
2025-11-11 16:50:14.633 [pool-3-thread-2] INFO  - SUCCESS transaction: Transferred 45 from 88ff51c0-9260-438e-964b-2d7d36f24c12 to abbb6a90-c226-4423-8107-57097283db14. Balances: from=9644, to=12155
2025-11-11 16:50:14.633 [pool-3-thread-2] WARN  - Attempt to transfer money to the same account: 1cf966a0-d758-41c5-a5fd-e8e9a8a0055d. Transaction cancelled.
2025-11-11 16:50:14.633 [pool-3-thread-3] INFO  - SUCCESS transaction: Transferred 93 from abbb6a90-c226-4423-8107-57097283db14 to 1cf966a0-d758-41c5-a5fd-e8e9a8a0055d. Balances: from=12062, to=7878
2025-11-11 16:50:14.634 [pool-3-thread-1] INFO  - SUCCESS transaction: Transferred 61 from 1cf966a0-d758-41c5-a5fd-e8e9a8a0055d to 88ff51c0-9260-438e-964b-2d7d36f24c12. Balances: from=7817, to=9705
2025-11-11 16:50:14.634 [pool-3-thread-3] WARN  - Attempt to transfer money to the same account: abbb6a90-c226-4423-8107-57097283db14. Transaction cancelled.
2025-11-11 16:50:14.634 [pool-3-thread-1] INFO  - SUCCESS transaction: Transferred 54 from abbb6a90-c226-4423-8107-57097283db14 to 91c2b048-bc20-469e-b73a-daf536adc4e3. Balances: from=12008, to=10470
2025-11-11 16:50:14.634 [pool-3-thread-4] INFO  - SUCCESS transaction: Transferred 88 from 1cf966a0-d758-41c5-a5fd-e8e9a8a0055d to 88ff51c0-9260-438e-964b-2d7d36f24c12. Balances: from=7729, to=9793
2025-11-11 16:50:14.634 [pool-3-thread-1] WARN  - Attempt to transfer money to the same account: 1cf966a0-d758-41c5-a5fd-e8e9a8a0055d. Transaction cancelled.
2025-11-11 16:50:14.634 [pool-3-thread-4] WARN  - Attempt to transfer money to the same account: 91c2b048-bc20-469e-b73a-daf536adc4e3. Transaction cancelled.
2025-11-11 16:50:14.634 [pool-3-thread-2] INFO  - SUCCESS transaction: Transferred 65 from 88ff51c0-9260-438e-964b-2d7d36f24c12 to 1cf966a0-d758-41c5-a5fd-e8e9a8a0055d. Balances: from=9728, to=7794
2025-11-11 16:50:14.634 [pool-3-thread-2] INFO  - SUCCESS transaction: Transferred 69 from 1cf966a0-d758-41c5-a5fd-e8e9a8a0055d to 91c2b048-bc20-469e-b73a-daf536adc4e3. Balances: from=7725, to=10539
2025-11-11 16:50:14.634 [pool-3-thread-4] INFO  - SUCCESS transaction: Transferred 13 from 88ff51c0-9260-438e-964b-2d7d36f24c12 to abbb6a90-c226-4423-8107-57097283db14. Balances: from=9715, to=12021
2025-11-11 16:50:14.634 [pool-3-thread-2] INFO  - SUCCESS transaction: Transferred 1 from 1cf966a0-d758-41c5-a5fd-e8e9a8a0055d to 91c2b048-bc20-469e-b73a-daf536adc4e3. Balances: from=7724, to=10540
2025-11-11 16:50:14.634 [pool-3-thread-3] INFO  - SUCCESS transaction: Transferred 4 from 1cf966a0-d758-41c5-a5fd-e8e9a8a0055d to 91c2b048-bc20-469e-b73a-daf536adc4e3. Balances: from=7720, to=10544
2025-11-11 16:50:14.634 [pool-3-thread-2] INFO  - SUCCESS transaction: Transferred 20 from 88ff51c0-9260-438e-964b-2d7d36f24c12 to abbb6a90-c226-4423-8107-57097283db14. Balances: from=9695, to=12041
2025-11-11 16:50:14.634 [pool-3-thread-3] INFO  - SUCCESS transaction: Transferred 95 from 1cf966a0-d758-41c5-a5fd-e8e9a8a0055d to 91c2b048-bc20-469e-b73a-daf536adc4e3. Balances: from=7625, to=10639
2025-11-11 16:50:14.634 [pool-3-thread-2] WARN  - Attempt to transfer money to the same account: 88ff51c0-9260-438e-964b-2d7d36f24c12. Transaction cancelled.
2025-11-11 16:50:14.634 [pool-3-thread-3] INFO  - SUCCESS transaction: Transferred 88 from abbb6a90-c226-4423-8107-57097283db14 to 1cf966a0-d758-41c5-a5fd-e8e9a8a0055d. Balances: from=11953, to=7713
2025-11-11 16:50:14.634 [pool-3-thread-2] INFO  - SUCCESS transaction: Transferred 93 from 91c2b048-bc20-469e-b73a-daf536adc4e3 to abbb6a90-c226-4423-8107-57097283db14. Balances: from=10546, to=12046
2025-11-11 16:50:14.634 [pool-3-thread-1] INFO  - SUCCESS transaction: Transferred 8 from 88ff51c0-9260-438e-964b-2d7d36f24c12 to 1cf966a0-d758-41c5-a5fd-e8e9a8a0055d. Balances: from=9687, to=7721
2025-11-11 16:50:14.635 [pool-3-thread-3] INFO  - SUCCESS transaction: Transferred 95 from abbb6a90-c226-4423-8107-57097283db14 to 91c2b048-bc20-469e-b73a-daf536adc4e3. Balances: from=11951, to=10641
2025-11-11 16:50:14.635 [pool-3-thread-4] INFO  - SUCCESS transaction: Transferred 25 from 1cf966a0-d758-41c5-a5fd-e8e9a8a0055d to 88ff51c0-9260-438e-964b-2d7d36f24c12. Balances: from=7696, to=9712
2025-11-11 16:50:14.635 [pool-3-thread-3] WARN  - Attempt to transfer money to the same account: 91c2b048-bc20-469e-b73a-daf536adc4e3. Transaction cancelled.
2025-11-11 16:50:14.635 [pool-3-thread-4] INFO  - SUCCESS transaction: Transferred 22 from 88ff51c0-9260-438e-964b-2d7d36f24c12 to 91c2b048-bc20-469e-b73a-daf536adc4e3. Balances: from=9690, to=10663
2025-11-11 16:50:14.635 [pool-3-thread-2] INFO  - SUCCESS transaction: Transferred 77 from 1cf966a0-d758-41c5-a5fd-e8e9a8a0055d to abbb6a90-c226-4423-8107-57097283db14. Balances: from=7619, to=12028
2025-11-11 16:50:14.635 [pool-3-thread-3] WARN  - Attempt to transfer money to the same account: 91c2b048-bc20-469e-b73a-daf536adc4e3. Transaction cancelled.
2025-11-11 16:50:14.635 [pool-3-thread-2] INFO  - SUCCESS transaction: Transferred 35 from abbb6a90-c226-4423-8107-57097283db14 to 1cf966a0-d758-41c5-a5fd-e8e9a8a0055d. Balances: from=11993, to=7654
2025-11-11 16:50:14.635 [pool-3-thread-3] WARN  - Attempt to transfer money to the same account: 88ff51c0-9260-438e-964b-2d7d36f24c12. Transaction cancelled.
2025-11-11 16:50:14.635 [pool-3-thread-2] WARN  - Attempt to transfer money to the same account: 91c2b048-bc20-469e-b73a-daf536adc4e3. Transaction cancelled.
2025-11-11 16:50:14.635 [pool-3-thread-1] INFO  - SUCCESS transaction: Transferred 41 from 91c2b048-bc20-469e-b73a-daf536adc4e3 to 1cf966a0-d758-41c5-a5fd-e8e9a8a0055d. Balances: from=10622, to=7695
2025-11-11 16:50:14.635 [pool-3-thread-2] WARN  - Attempt to transfer money to the same account: 88ff51c0-9260-438e-964b-2d7d36f24c12. Transaction cancelled.
2025-11-11 16:50:14.635 [pool-3-thread-1] WARN  - Attempt to transfer money to the same account: 1cf966a0-d758-41c5-a5fd-e8e9a8a0055d. Transaction cancelled.
2025-11-11 16:50:14.635 [pool-3-thread-4] INFO  - SUCCESS transaction: Transferred 88 from 1cf966a0-d758-41c5-a5fd-e8e9a8a0055d to abbb6a90-c226-4423-8107-57097283db14. Balances: from=7607, to=12081
2025-11-11 16:50:14.635 [pool-3-thread-1] WARN  - Attempt to transfer money to the same account: 1cf966a0-d758-41c5-a5fd-e8e9a8a0055d. Transaction cancelled.
2025-11-11 16:50:14.635 [pool-3-thread-4] INFO  - SUCCESS transaction: Transferred 47 from abbb6a90-c226-4423-8107-57097283db14 to 1cf966a0-d758-41c5-a5fd-e8e9a8a0055d. Balances: from=12034, to=7654
2025-11-11 16:50:14.635 [pool-3-thread-1] WARN  - Attempt to transfer money to the same account: abbb6a90-c226-4423-8107-57097283db14. Transaction cancelled.
2025-11-11 16:50:14.635 [pool-3-thread-4] INFO  - SUCCESS transaction: Transferred 90 from 88ff51c0-9260-438e-964b-2d7d36f24c12 to abbb6a90-c226-4423-8107-57097283db14. Balances: from=9600, to=12124
2025-11-11 16:50:14.636 [pool-3-thread-4] WARN  - Attempt to transfer money to the same account: abbb6a90-c226-4423-8107-57097283db14. Transaction cancelled.
2025-11-11 16:50:14.636 [pool-3-thread-3] INFO  - SUCCESS transaction: Transferred 65 from 1cf966a0-d758-41c5-a5fd-e8e9a8a0055d to 88ff51c0-9260-438e-964b-2d7d36f24c12. Balances: from=7589, to=9665
2025-11-11 16:50:14.636 [pool-3-thread-4] WARN  - Attempt to transfer money to the same account: 91c2b048-bc20-469e-b73a-daf536adc4e3. Transaction cancelled.
2025-11-11 16:50:14.636 [pool-3-thread-3] WARN  - Attempt to transfer money to the same account: 88ff51c0-9260-438e-964b-2d7d36f24c12. Transaction cancelled.
2025-11-11 16:50:14.636 [pool-3-thread-4] WARN  - Attempt to transfer money to the same account: abbb6a90-c226-4423-8107-57097283db14. Transaction cancelled.
2025-11-11 16:50:14.636 [pool-3-thread-2] INFO  - SUCCESS transaction: Transferred 94 from 1cf966a0-d758-41c5-a5fd-e8e9a8a0055d to 88ff51c0-9260-438e-964b-2d7d36f24c12. Balances: from=7495, to=9759
2025-11-11 16:50:14.636 [pool-3-thread-2] INFO  - SUCCESS transaction: Transferred 92 from 88ff51c0-9260-438e-964b-2d7d36f24c12 to 91c2b048-bc20-469e-b73a-daf536adc4e3. Balances: from=9667, to=10714
2025-11-11 16:50:14.636 [pool-3-thread-1] INFO  - SUCCESS transaction: Transferred 63 from 88ff51c0-9260-438e-964b-2d7d36f24c12 to 1cf966a0-d758-41c5-a5fd-e8e9a8a0055d. Balances: from=9604, to=7558
2025-11-11 16:50:14.636 [pool-3-thread-1] WARN  - Attempt to transfer money to the same account: 1cf966a0-d758-41c5-a5fd-e8e9a8a0055d. Transaction cancelled.
2025-11-11 16:50:14.636 [pool-3-thread-3] INFO  - SUCCESS transaction: Transferred 80 from 1cf966a0-d758-41c5-a5fd-e8e9a8a0055d to abbb6a90-c226-4423-8107-57097283db14. Balances: from=7478, to=12204
2025-11-11 16:50:14.636 [pool-3-thread-3] INFO  - SUCCESS transaction: Transferred 41 from 1cf966a0-d758-41c5-a5fd-e8e9a8a0055d to 88ff51c0-9260-438e-964b-2d7d36f24c12. Balances: from=7437, to=9645
2025-11-11 16:50:14.636 [pool-3-thread-3] INFO  - SUCCESS transaction: Transferred 50 from 91c2b048-bc20-469e-b73a-daf536adc4e3 to abbb6a90-c226-4423-8107-57097283db14. Balances: from=10664, to=12254
2025-11-11 16:50:14.636 [pool-3-thread-4] INFO  - SUCCESS transaction: Transferred 67 from 1cf966a0-d758-41c5-a5fd-e8e9a8a0055d to 91c2b048-bc20-469e-b73a-daf536adc4e3. Balances: from=7370, to=10731
2025-11-11 16:50:14.636 [pool-3-thread-4] INFO  - SUCCESS transaction: Transferred 34 from 88ff51c0-9260-438e-964b-2d7d36f24c12 to 1cf966a0-d758-41c5-a5fd-e8e9a8a0055d. Balances: from=9611, to=7404
2025-11-11 16:50:14.637 [pool-3-thread-4] INFO  - SUCCESS transaction: Transferred 17 from abbb6a90-c226-4423-8107-57097283db14 to 88ff51c0-9260-438e-964b-2d7d36f24c12. Balances: from=12237, to=9628
2025-11-11 16:50:14.637 [pool-3-thread-2] INFO  - SUCCESS transaction: Transferred 42 from 91c2b048-bc20-469e-b73a-daf536adc4e3 to 1cf966a0-d758-41c5-a5fd-e8e9a8a0055d. Balances: from=10689, to=7446
2025-11-11 16:50:14.637 [pool-3-thread-2] INFO  - SUCCESS transaction: Transferred 54 from abbb6a90-c226-4423-8107-57097283db14 to 1cf966a0-d758-41c5-a5fd-e8e9a8a0055d. Balances: from=12183, to=7500
2025-11-11 16:50:14.637 [pool-3-thread-2] WARN  - Attempt to transfer money to the same account: 91c2b048-bc20-469e-b73a-daf536adc4e3. Transaction cancelled.
2025-11-11 16:50:14.637 [pool-3-thread-1] INFO  - SUCCESS transaction: Transferred 43 from 1cf966a0-d758-41c5-a5fd-e8e9a8a0055d to abbb6a90-c226-4423-8107-57097283db14. Balances: from=7457, to=12226
2025-11-11 16:50:14.637 [pool-3-thread-1] WARN  - Attempt to transfer money to the same account: abbb6a90-c226-4423-8107-57097283db14. Transaction cancelled.
2025-11-11 16:50:14.637 [pool-3-thread-3] INFO  - SUCCESS transaction: Transferred 82 from 91c2b048-bc20-469e-b73a-daf536adc4e3 to 1cf966a0-d758-41c5-a5fd-e8e9a8a0055d. Balances: from=10607, to=7539
2025-11-11 16:50:14.637 [pool-3-thread-1] WARN  - Attempt to transfer money to the same account: 1cf966a0-d758-41c5-a5fd-e8e9a8a0055d. Transaction cancelled.
2025-11-11 16:50:14.637 [pool-3-thread-3] INFO  - SUCCESS transaction: Transferred 14 from 1cf966a0-d758-41c5-a5fd-e8e9a8a0055d to 88ff51c0-9260-438e-964b-2d7d36f24c12. Balances: from=7525, to=9642
2025-11-11 16:50:14.637 [pool-3-thread-1] INFO  - SUCCESS transaction: Transferred 88 from 91c2b048-bc20-469e-b73a-daf536adc4e3 to abbb6a90-c226-4423-8107-57097283db14. Balances: from=10519, to=12314
2025-11-11 16:50:14.637 [pool-3-thread-3] INFO  - SUCCESS transaction: Transferred 39 from 1cf966a0-d758-41c5-a5fd-e8e9a8a0055d to 88ff51c0-9260-438e-964b-2d7d36f24c12. Balances: from=7486, to=9681
2025-11-11 16:50:14.637 [pool-3-thread-3] INFO  - SUCCESS transaction: Transferred 10 from 88ff51c0-9260-438e-964b-2d7d36f24c12 to 91c2b048-bc20-469e-b73a-daf536adc4e3. Balances: from=9671, to=10529
2025-11-11 16:50:14.637 [pool-3-thread-3] WARN  - Attempt to transfer money to the same account: abbb6a90-c226-4423-8107-57097283db14. Transaction cancelled.
2025-11-11 16:50:14.637 [pool-3-thread-4] INFO  - SUCCESS transaction: Transferred 86 from 1cf966a0-d758-41c5-a5fd-e8e9a8a0055d to 88ff51c0-9260-438e-964b-2d7d36f24c12. Balances: from=7400, to=9757
2025-11-11 16:50:14.637 [pool-3-thread-4] INFO  - SUCCESS transaction: Transferred 81 from 91c2b048-bc20-469e-b73a-daf536adc4e3 to abbb6a90-c226-4423-8107-57097283db14. Balances: from=10448, to=12395
2025-11-11 16:50:14.638 [pool-3-thread-3] INFO  - SUCCESS transaction: Transferred 56 from 91c2b048-bc20-469e-b73a-daf536adc4e3 to 88ff51c0-9260-438e-964b-2d7d36f24c12. Balances: from=10392, to=9813
2025-11-11 16:50:14.638 [pool-3-thread-3] WARN  - Attempt to transfer money to the same account: 1cf966a0-d758-41c5-a5fd-e8e9a8a0055d. Transaction cancelled.
2025-11-11 16:50:14.638 [pool-3-thread-2] INFO  - SUCCESS transaction: Transferred 18 from 88ff51c0-9260-438e-964b-2d7d36f24c12 to 1cf966a0-d758-41c5-a5fd-e8e9a8a0055d. Balances: from=9795, to=7418
2025-11-11 16:50:14.638 [pool-3-thread-2] INFO  - SUCCESS transaction: Transferred 58 from abbb6a90-c226-4423-8107-57097283db14 to 88ff51c0-9260-438e-964b-2d7d36f24c12. Balances: from=12337, to=9853
2025-11-11 16:50:14.638 [pool-3-thread-1] INFO  - SUCCESS transaction: Transferred 98 from 1cf966a0-d758-41c5-a5fd-e8e9a8a0055d to 91c2b048-bc20-469e-b73a-daf536adc4e3. Balances: from=7320, to=10490
2025-11-11 16:50:14.638 [pool-3-thread-2] INFO  - SUCCESS transaction: Transferred 27 from 88ff51c0-9260-438e-964b-2d7d36f24c12 to abbb6a90-c226-4423-8107-57097283db14. Balances: from=9826, to=12364
2025-11-11 16:50:14.638 [pool-3-thread-2] INFO  - SUCCESS transaction: Transferred 21 from 88ff51c0-9260-438e-964b-2d7d36f24c12 to 91c2b048-bc20-469e-b73a-daf536adc4e3. Balances: from=9805, to=10511
2025-11-11 16:50:14.638 [pool-3-thread-4] INFO  - SUCCESS transaction: Transferred 6 from abbb6a90-c226-4423-8107-57097283db14 to 1cf966a0-d758-41c5-a5fd-e8e9a8a0055d. Balances: from=12358, to=7326
2025-11-11 16:50:14.638 [pool-3-thread-1] INFO  - SUCCESS transaction: Transferred 71 from abbb6a90-c226-4423-8107-57097283db14 to 88ff51c0-9260-438e-964b-2d7d36f24c12. Balances: from=12287, to=9876
2025-11-11 16:50:14.638 [pool-3-thread-1] INFO  - SUCCESS transaction: Transferred 97 from 88ff51c0-9260-438e-964b-2d7d36f24c12 to abbb6a90-c226-4423-8107-57097283db14. Balances: from=9779, to=12384
2025-11-11 16:50:14.638 [pool-3-thread-3] INFO  - SUCCESS transaction: Transferred 21 from abbb6a90-c226-4423-8107-57097283db14 to 1cf966a0-d758-41c5-a5fd-e8e9a8a0055d. Balances: from=12363, to=7347
